4K,#genre#
CCTV1,http://223.13.1.185:9901/tsfile/live/1019_1.m3u8
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8
CCTV1,http://1.199.235.140:9901/tsfile/live/0001_1.m3u8
CCTV1,http://1.197.250.86:9901/tsfile/live/0001_1.m3u8
CCTV1,http://101.19.84.8:9901/tsfile/live/0001_1.m3u8
CCTV1,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8
CCTV1,http://60.210.100.54:352/tsfile/live/0001_1.m3u8
CCTV1,http://222.142.65.165:9901/tsfile/live/0001_1.m3u8
CCTV1,http://116.117.104.29:8096/tsfile/live/0001_1.m3u8
CCTV1,http://116.117.104.39:8096/tsfile/live/0001_1.m3u8
CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8
CCTV1,http://118.248.216.163:8088/tsfile/live/0001_1.m3u8
CCTV1,http://183.94.146.109:2222/tsfile/live/0001_1.m3u8
CCTV1,http://125.32.120.52:9901/tsfile/live/0001_1.m3u8
CCTV1,http://58.53.152.101:9901/tsfile/live/0001_1.m3u8
CCTV1,http://125.43.253.147:9901/tsfile/live/0001_1.m3u8
CCTV1,http://124.231.214.5:9999/tsfile/live/0001_1.m3u8
CCTV1,http://202.168.187.208:9089/tsfile/live/1003_1.m3u8
CCTV1,http://110.80.17.38:9901/tsfile/live/0001_1.m3u8
CCTV1,http://223.13.1.109:9901/tsfile/live/1019_1.m3u8
CCTV1,http://163.177.122.29:9901/tsfile/live/1019_1.m3u8
CCTV1,http://125.43.253.225:9901/tsfile/live/0001_1.m3u8
CCTV1,http://222.142.75.203:9901/tsfile/live/0001_1.m3u8
CCTV1,http://175.16.180.250:9901/tsfile/live/0001_1.m3u8
CCTV1,http://223.166.234.215:7777/tsfile/live/0001_1.m3u8
CCTV1,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8
CCTV1,http://1.198.10.73:9901/tsfile/live/0001_1.m3u8
CCTV1,http://119.62.45.46:9901/tsfile/live/0001_1.m3u8
CCTV1,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8
CCTV1,http://219.128.121.202:59901/tsfile/live/0001_1.m3u8
CCTV1,http://36.99.206.63:9901/tsfile/live/0001_1.m3u8
CCTV1,http://123.149.112.105:9003//hls/1/index.m3u8
CCTV1,http://39.165.196.149:9003//hls/1/index.m3u8
CCTV1,http://27.41.245.2:9003//hls/4/index.m3u8
CCTV1,http://117.161.12.116/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://116.231.87.42:9999/udp/239.45.3.145:5140
CCTV1,http://223.12.13.231:8082/udp/239.1.1.7:8007
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
CCTV1,http://118.248.216.163:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://60.187.244.165:9901/tsfile/live/0001_1.m3u8
CCTV1,http://60.2.190.206:4000/udp/239.253.92.83:8012
CCTV1,http://58.221.214.82:9901/tsfile/live/0001_1.m3u8
CCTV1,http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://119.51.60.31:9901/tsfile/live/0001_1.m3u8
CCTV1,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://221.222.162.206:8888/rtp/239.3.1.129:8008
CCTV1,http://106.118.70.191:9901/tsfile/live/0001_1.m3u8
CCTV1,http://124.93.18.238:9003//hls/1/index.m3u8
CCTV1,http://222.210.153.89:8888/udp/239.93.0.184:5140
CCTV1,http://219.128.121.202:59901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?
CCTV1,http://111.199.234.10:18888/udp/239.3.1.129:8008
CCTV1,http://123.113.237.160:8888/udp/239.3.1.129:8008
CCTV1,http://202.100.46.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://113.140.86.162:8009/hls/501/index.m3u8
CCTV1,http://111.14.181.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.139.141.107:9901/tsfile/live/0001_1.m3u8
CCTV1,http://114.243.110.0:4000/rtp/239.3.1.129:8008
CCTV1,http://125.107.117.203:9901/tsfile/live/0001_1.m3u8
CCTV1,http://111.196.129.152:20000/udp/239.3.1.129:8008
CCTV1,http://117.90.196.35:6000/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.94.146.109:2222/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.117.174.237:30000/rtp/239.3.1.129:8008
CCTV1,http://27.41.246.255:9003//hls/4/index.m3u8
CCTV1,http://117.90.196.35:6000/tsfile/live/0001_1.m3u8
CCTV1,http://182.92.109.190:1668/72/72.php?id=cctv1
CCTV1,http://120.6.209.42:8866/udp/239.253.92.83:8012
CCTV1,http://115.171.80.176:8888/udp/225.1.8.1:8008
CCTV1,http://114.249.229.24:8888/udp/239.3.1.129:8008
CCTV1,http://115.171.216.209:4000/udp/225.1.8.1:8008
CCTV1,http://60.10.106.114:555/udp/239.253.92.83:8012
CCTV1,http://125.33.89.106:5566/udp/239.3.1.129:8008
CCTV1,http://221.222.162.206:8888/udp/239.3.1.129:8008
CCTV1,http://123.122.163.183:19999/udp/239.3.1.129:8008
CCTV1,http://123.122.164.39:19999/udp/239.3.1.129:8008
CCTV1,http://115.60.241.249:2000/rtp/225.1.4.73:1102
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8
CCTV1,http://59.48.75.130:3052/tsfile/live/0001_1.m3u8
CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
CCTV1,https://api.livednow.org/migu/608807420?sign=gAAAAABnJcJqONXJva4TySqKVwkHLHby6Ne_WRDndhTk_GS6KA-nBZI-nPc8RaYfnLJYnZOi1_gpZX90FSquN6BF0XzcOnsBN41Kfi9k-GihR8VqmFvGDaU3-w7RPpKH_jQp1rc5eqRkG97TL1ZanN0d0KISy_vT_x2wMEchVQyRwJVbcr-5Q8MDl1WIvSdo9b0tlPwCujaaYIRxzFT-4iEr-NoUcuO0hw%3D%3D
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1094&tk=e503191f8e20
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5135&tk=e503191f8e20
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1198&tk=e503191f8e20
CCTV2,http://60.12.183.46:9901/tsfile/live/0002_1.m3u8
CCTV2,http://221.233.192.152:1111/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.113.237.160:8888/rtp/239.3.1.60:8084
CCTV2,http://123.113.187.204:8000/rtp/239.3.1.60:8084
CCTV2,http://111.199.234.10:18888/rtp/239.3.1.60:8084
CCTV2,http://113.57.20.158:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://115.202.117.202:9999/rtp/233.50.201.119:5140
CCTV2,http://114.243.98.12:8888/rtp/239.3.1.60:8084
CCTV2,http://163.177.122.28:9901/tsfile/live/1020_1.m3u8
CCTV2,http://202.168.187.208:9089/tsfile/live/0002_1.m3u8
CCTV2,http://117.90.196.35:6000/tsfile/live/0002_1.m3u8
CCTV2,http://1.199.235.116:9901/tsfile/live/0002_1.m3u8
CCTV2,http://123.52.110.108:9901/tsfile/live/0002_1.m3u8
CCTV2,http://60.210.100.54:352/tsfile/live/0002_1.m3u8
CCTV2,http://182.113.202.142:9901/tsfile/live/0002_1.m3u8
CCTV2,http://223.241.247.214:9901/tsfile/live/0002_1.m3u8
CCTV2,http://221.224.4.170:1111/tsfile/live/0002_1.m3u8
CCTV2,http://223.13.1.185:9901/tsfile/live/1000_1.m3u8
CCTV2,http://101.19.84.8:9901/tsfile/live/0002_1.m3u8
CCTV2,http://182.113.13.204:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.142.65.165:9901/tsfile/live/0002_1.m3u8
CCTV2,http://110.80.17.38:9901/tsfile/live/0002_1.m3u8
CCTV2,http://1.199.235.140:9901/tsfile/live/0002_1.m3u8
CCTV2,http://58.221.214.82:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.142.70.7:9901/tsfile/live/0002_1.m3u8
CCTV2,http://116.1.184.209:8181/tsfile/live/0002_1.m3u8
CCTV2,http://123.52.111.59:9901/tsfile/live/0002_1.m3u8
CCTV2,http://221.233.192.152:1111/tsfile/live/0002_1.m3u8
CCTV2,http://119.51.63.64:9901/tsfile/live/0002_1.m3u8
CCTV2,http://116.1.184.18:8181/tsfile/live/0002_1.m3u8
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.9.163.109:9901/tsfile/live/0002_1.m3u8
CCTV2,http://223.166.234.215:7777/tsfile/live/0002_1.m3u8
CCTV2,http://116.128.242.83:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.142.75.203:9901/tsfile/live/0002_1.m3u8
CCTV2,http://119.51.60.31:9901/tsfile/live/0002_1.m3u8
CCTV2,http://171.38.42.252:8181/tsfile/live/0002_1.m3u8
CCTV2,http://175.16.180.250:9901/tsfile/live/0002_1.m3u8
CCTV2,http://202.100.46.58:9901/tsfile/live/1001_1.m3u8
CCTV2,http://116.1.184.117:8181/tsfile/live/0002_1.m3u8
CCTV2,http://125.107.117.203:9901/tsfile/live/0002_1.m3u8
CCTV2,http://125.32.120.52:9901/tsfile/live/0002_1.m3u8
CCTV2,http://125.43.253.147:9901/tsfile/live/0002_1.m3u8
CCTV2,http://223.13.1.109:9901/tsfile/live/1000_1.m3u8
CCTV2,http://223.166.234.149:7777/tsfile/live/0002_1.m3u8
CCTV2,http://223.166.234.19:7777/tsfile/live/0002_1.m3u8
CCTV2,http://218.89.240.144:59901/tsfile/live/0002_1.m3u8
CCTV2,http://219.128.121.202:59901/tsfile/live/0002_1.m3u8
CCTV2,http://1.197.250.86:9901/tsfile/live/0002_1.m3u8
CCTV2,http://123.130.84.106:8154/tsfile/live/0002_1.m3u8
CCTV2,http://163.177.122.29:9901/tsfile/live/1020_1.m3u8
CCTV2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8
CCTV2,http://36.99.206.63:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.160.17.2:59901/tsfile/live/0001_2.m3u8
CCTV2,http://118.248.216.163:8088/tsfile/live/0002_1.m3u8
CCTV2,http://119.62.109.200:9901/tsfile/live/0002_1.m3u8
CCTV2,http://122.139.141.107:9901/tsfile/live/0002_1.m3u8
CCTV2,http://123.149.112.105:9003//hls/2/index.m3u8
CCTV2,http://39.165.196.149:9003//hls/2/index.m3u8
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
CCTV2,http://117.161.12.116/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV2,http://110.52.244.53:9003//hls/2/index.m3u8
CCTV2,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv2
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
CCTV2,http://114.254.27.162:18888/rtp/239.3.1.60:8084
CCTV2,http://114.252.235.176:8000/rtp/239.3.1.60:8084
CCTV2,http://119.163.199.98:9901/tsfile/live/0002_1.m3u8
CCTV2,http://113.90.246.252:4000/udp/239.77.1.158:5146
CCTV2,http://114.252.238.87:8000/udp/239.3.1.60:8084
CCTV2,http://113.140.86.162:8009/hls/502/index.m3u8
CCTV2,http://183.136.148.214:9901/tsfile/live/0002_1.m3u8
CCTV2,http://183.66.13.82:60033/tsfile/live/0002_1.m3u8
CCTV2,http://182.92.109.190:1668/72/72.php?id=cctv2
CCTV2,http://60.187.244.165:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://27.41.246.255:9003//hls/5/index.m3u8
CCTV2,http://111.199.234.10:18888/udp/239.3.1.60:8084
CCTV2,http://123.113.249.203:8888/udp/239.3.1.60:8084
CCTV2,http://106.118.70.191:9901/tsfile/live/0002_1.m3u8
CCTV2,http://118.248.216.163:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://219.128.121.202:59901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://123.113.237.160:8888/udp/239.3.1.60:8084
CCTV2,http://123.117.237.15:8680/udp/239.3.1.60:8084
CCTV2,http://221.2.148.205:8154/tsfile/live/0002_1.m3u8
CCTV2,http://221.2.148.205:8154/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.196.135.75:8686/udp/239.3.1.60:8084
CCTV2,http://60.10.106.114:555/udp/239.253.92.190:6065
CCTV2,http://123.122.163.183:19999/udp/239.3.1.60:8084
CCTV2,http://110.80.17.38:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,http://218.89.240.144:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://61.136.67.238:50085/tsfile/live/0002_1.m3u8
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
CCTV2,https://api.livednow.org/migu/631780532?sign=gAAAAABnJcJqr0fwyjCRZenumPiYq29AgCGZbexK2XyM9exSQfwePDL4rwLxMaYmUy5BI5tmZ3p5Opg3XGESQyj1Myyx8xlfa--CzghtRa5MzC5lgOOROQFokKNIjS1xgPhehkOToP6coFx9T1FJaYtv8R7vSMPYGiBtsqx-CdWfMNReSPjRaDJSSrjZ0WKCW5GajQiFiD1fOBTLjS-S7V-uzyIxCqKWiQ%3D%3D
CCTV2,http://116.128.242.83:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://124.93.18.238:9003//hls/2/index.m3u8
CCTV2,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv2
CCTV2,http://119.36.148.115:59901/tsfile/live/0002_1.m3u8
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9594&tk=e503191f8e20
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9179&tk=e503191f8e20
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8079&tk=e503191f8e20
CCTV3,http://221.233.192.152:1111/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://60.2.190.206:4000/rtp/239.253.92.191:6057
CCTV3,http://123.113.237.160:8888/rtp/239.3.1.172:8001
CCTV3,http://125.43.253.147:9901/tsfile/live/0009_1.m3u8
CCTV3,http://123.52.110.108:9901/tsfile/live/0003_1.m3u8
CCTV3,http://163.177.122.28:9901/tsfile/live/1021_1.m3u8
CCTV3,http://1.199.235.116:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.17.116.69:9908/tsfile/live/0001_3.m3u8
CCTV3,http://61.136.67.238:50085/tsfile/live/0003_1.m3u8
CCTV3,http://60.187.244.165:9901/tsfile/live/0003_1.m3u8
CCTV3,http://60.210.100.54:352/tsfile/live/0003_1.m3u8
CCTV3,http://221.224.4.170:1111/tsfile/live/0003_1.m3u8
CCTV3,http://106.118.70.191:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.53.152.101:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.142.70.7:9901/tsfile/live/0003_1.m3u8
CCTV3,http://1.199.235.140:9901/tsfile/live/0003_1.m3u8
CCTV3,http://101.19.84.8:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.160.17.2:59901/tsfile/live/0001_3.m3u8
CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.142.65.165:9901/tsfile/live/0003_1.m3u8
CCTV3,http://221.233.192.152:1111/tsfile/live/0003_1.m3u8
CCTV3,http://117.90.196.35:6000/tsfile/live/0003_1.m3u8
CCTV3,http://125.32.120.52:9901/tsfile/live/0003_1.m3u8
CCTV3,http://125.43.253.225:9901/tsfile/live/0009_1.m3u8
CCTV3,http://36.99.206.63:9901/tsfile/live/0003_1.m3u8
CCTV3,http://118.122.189.74:9901/tsfile/live/0003_1.m3u8
CCTV3,http://202.168.187.208:9089/tsfile/live/0003_1.m3u8
CCTV3,http://163.177.122.29:9901/tsfile/live/1021_1.m3u8
CCTV3,http://116.1.184.209:8181/tsfile/live/0003_1.m3u8
CCTV3,http://58.221.214.82:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.142.75.203:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.51.60.31:9901/tsfile/live/0003_2.m3u8
CCTV3,http://182.113.13.204:9901/tsfile/live/0003_1.m3u8
CCTV3,http://223.166.234.19:7777/tsfile/live/0003_1.m3u8
CCTV3,http://223.166.234.215:7777/tsfile/live/0003_1.m3u8
CCTV3,http://223.166.234.149:7777/tsfile/live/0003_1.m3u8
CCTV3,http://218.13.170.98:9901/tsfile/live/0003_1.m3u8
CCTV3,http://116.1.184.18:8181/tsfile/live/0003_1.m3u8
CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8
CCTV3,http://219.128.121.202:59901/tsfile/live/0003_1.m3u8
CCTV3,http://110.80.17.38:9901/tsfile/live/0003_1.m3u8
CCTV3,http://120.0.52.162:8086/tsfile/live/0003_1.m3u8
CCTV3,http://120.0.52.238:8086/tsfile/live/0003_1.m3u8
CCTV3,http://120.0.52.241:8086/tsfile/live/0003_1.m3u8
CCTV3,http://120.0.8.181:8086/tsfile/live/0003_1.m3u8
CCTV3,http://122.139.141.107:9901/tsfile/live/0003_1.m3u8
CCTV3,http://123.130.84.106:8154/tsfile/live/0003_1.m3u8
CCTV3,http://183.66.13.82:60033/tsfile/live/0003_1.m3u8
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8
CCTV3,http://58.216.229.130:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.51.63.64:9901/tsfile/live/0003_2.m3u8
CCTV3,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV3,http://27.41.245.2:9003//hls/6/index.m3u8
CCTV3,http://112.102.217.173:9003//hls/15/index.m3u8
CCTV3,http://117.161.12.116/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV3,http://110.52.244.53:9003//hls/3/index.m3u8
CCTV3,http://223.12.13.231:8082/udp/239.1.1.9:8009
CCTV3,http://14.204.46.201:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.57.20.158:9901/tsfile/live/1022_1.m3u8
CCTV3,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV3,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv3
CCTV3,http://182.92.109.190:1668/72/72.php?id=cctv3
CCTV3,http://113.15.184.215:8181/tsfile/live/0003_1.m3u8
CCTV3,http://101.66.199.0:9901/tsfile/live/0003_1.m3u8
CCTV3,http://123.7.110.43:9901/tsfile/live/0003_1.m3u8
CCTV3,http://120.234.5.29:6000/udp/239.20.0.28:3292
CCTV3,http://219.159.194.83:8181/tsfile/live/0003_1.m3u8
CCTV3,http://113.57.109.48:1111/tsfile/live/1002_1.m3u8
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8
CCTV3,http://114.252.235.176:8000/udp/239.3.1.172:8001
CCTV3,http://123.52.111.59:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.140.86.162:8009/hls/3/index.m3u8
CCTV3,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.14.181.15:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://1.198.10.73:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.80.192:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.15.185.67:8181/tsfile/live/0003_1.m3u8
CCTV3,http://114.254.27.162:18888/rtp/239.3.1.172:8001
CCTV3,http://219.128.121.202:59901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV3,http://101.66.199.50:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.15.186.54:8181/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.36.56:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.199.234.10:18888/udp/239.3.1.172:8001
CCTV3,http://27.41.246.255:9003//hls/6/index.m3u8
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
CCTV3,http://117.90.196.35:6000/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.7.110.43:9901/tsfile/live/0004_1.m3u8
CCTV3,http://175.16.180.250:9901/tsfile/live/0003_1.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8?
CCTV3,http://113.15.185.171:8181/tsfile/live/0003_1.m3u8
CCTV3,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv3
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://119.62.109.200:9901/tsfile/live/0003_1.m3u8
CCTV3,http://124.93.18.238:9003//hls/3/index.m3u8
CCTV3,http://101.66.199.35:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.14.181.15:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.17.48.228:808/hls/3/index.m3u8
CCTV3,http://123.113.249.203:8888/udp/239.3.1.172:8001
CCTV3,http://60.2.190.206:4000/udp/239.253.92.191:6057
CCTV3,http://218.76.32.193:9901/tsfile/live/0003_1.m3u8
CCTV3,http://115.171.80.176:8888/udp/225.1.8.88:8000
CCTV3,http://114.249.229.24:8888/udp/239.3.1.172:8001
CCTV3,http://115.171.216.209:4000/udp/225.1.8.88:8000
CCTV3,http://221.222.162.206:8888/udp/239.3.1.172:8001
CCTV3,http://123.122.163.183:19999/udp/239.3.1.172:8001
CCTV3,http://221.219.79.161:4000/udp/239.3.1.172:8001
CCTV3,http://123.122.164.39:19999/udp/239.3.1.172:8001
CCTV3,http://223.166.234.114:7777/tsfile/live/0003_1.m3u8
CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://60.7.56.33:4000/rtp/239.253.92.191:6057
CCTV3,http://59.173.183.242:9901/tsfile/live/0003_1.m3u8
CCTV3,http://59.48.75.130:3052/tsfile/live/0003_1.m3u8
CCTV3,http://116.117.104.29:8096/tsfile/live/0003_1.m3u8
CCTV3,http://59.173.183.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5968&tk=e503191f8e20
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5344&tk=e503191f8e20
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2050&tk=e503191f8e20
CCTV4,http://222.218.158.217:8181/tsfile/live/0004_1.m3u8
CCTV4,http://119.62.80.192:9901/tsfile/live/0004_1.m3u8
CCTV4,http://14.204.46.201:9901/tsfile/live/0004_1.m3u8
CCTV4,http://221.233.192.152:1111/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.94.146.109:2222/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://60.2.190.206:4000/rtp/239.253.92.251:6141
CCTV4,http://60.2.190.206:4000/rtp/239.253.93.192:6370
CCTV4,http://123.113.237.160:8888/rtp/239.3.1.213:4220
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8
CCTV4,http://113.57.20.158:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.66.13.82:60033/tsfile/live/0004_1.m3u8
CCTV4,http://125.43.253.147:9901/tsfile/live/1004_1.m3u8
CCTV4,http://123.52.110.108:9901/tsfile/live/0004_1.m3u8
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8
CCTV4,http://1.199.235.116:9901/tsfile/live/0004_1.m3u8
CCTV4,http://222.134.245.16:9901/tsfile/live/0004_1.m3u8
CCTV4,http://222.142.65.165:9901/tsfile/live/0004_1.m3u8
CCTV4,http://221.233.192.152:1111/tsfile/live/0004_1.m3u8
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8
CCTV4,http://1.199.235.140:9901/tsfile/live/0004_1.m3u8
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8
CCTV4,http://101.19.84.8:9901/tsfile/live/0004_1.m3u8
CCTV4,http://123.52.111.59:9901/tsfile/live/0004_1.m3u8
CCTV4,http://61.138.128.226:19901/tsfile/live/0004_1.m3u8
CCTV4,http://182.113.13.204:9901/tsfile/live/0004_1.m3u8
